subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	2	1	2	1124	nightshirt	images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	3	1	3	1006	cardinal	images_THINGS/object_images/cardinal/cardinal_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cardinal/cardinal_02s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	4	1	4	1071	mongoose	images_THINGS/object_images/mongoose/mongoose_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mongoose/mongoose_10s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	5	1	5	1077	bison	images_THINGS/object_images/bison/bison_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bison/bison_08s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	6	1	6	1159	pear	images_THINGS/object_images/pear/pear_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pear/pear_09s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	7	1	7	1062	antelope	images_THINGS/object_images/antelope/antelope_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/antelope/antelope_12n.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	8	1	8	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	9	1	9	1015	moose	images_THINGS/object_images/moose/moose_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/moose/moose_02s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	10	1	10	1092	bunkbed	images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	11	1	11	1001	limousine	images_THINGS/object_images/limousine/limousine_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/limousine/limousine_03s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	12	1	12	1160	clam	images_THINGS/object_images/clam/clam_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/clam/clam_06s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	13	1	13	1020	television	images_THINGS/object_images/television/television_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/television/television_07s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	14	1	14	1104	speaker	images_THINGS/object_images/speaker/speaker_19n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/speaker/speaker_19n.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	15	1	15	1134	sleeping_bag	images_THINGS/object_images/sleeping_bag/sleeping_bag_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sleeping_bag/sleeping_bag_07s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	16	1	16	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	17	1	17	1121	sunglasses	images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	18	1	18	1035	lizard	images_THINGS/object_images/lizard/lizard_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lizard/lizard_01b.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	19	1	19	1052	wallpaper	images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	20	1	20	1132	polar_bear	images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	21	2	1	1071	mongoose	images_THINGS/object_images/mongoose/mongoose_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mongoose/mongoose_10s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	22	2	2	1150	chick	images_THINGS/object_images/chick/chick_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chick/chick_10s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	23	2	3	1134	sleeping_bag	images_THINGS/object_images/sleeping_bag/sleeping_bag_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sleeping_bag/sleeping_bag_07s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	24	2	4	1053	reindeer	images_THINGS/object_images/reindeer/reindeer_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/reindeer/reindeer_14s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	25	2	5	1060	squirrel	images_THINGS/object_images/squirrel/squirrel_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/squirrel/squirrel_12n.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	26	2	6	1001	limousine	images_THINGS/object_images/limousine/limousine_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/limousine/limousine_03s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	27	2	7	1115	marshmallow	images_THINGS/object_images/marshmallow/marshmallow_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/marshmallow/marshmallow_09s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	28	2	8	1159	pear	images_THINGS/object_images/pear/pear_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pear/pear_09s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	29	2	9	1012	burrito	images_THINGS/object_images/burrito/burrito_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/burrito/burrito_07s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	30	2	10	1036	ladybug	images_THINGS/object_images/ladybug/ladybug_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ladybug/ladybug_07s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	31	2	11	1045	goose	images_THINGS/object_images/goose/goose_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/goose/goose_08s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	32	2	12	1095	mouse2	images_THINGS/object_images/mouse2/mouse2_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mouse2/mouse2_17s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	33	2	13	1144	tarantula	images_THINGS/object_images/tarantula/tarantula_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tarantula/tarantula_12s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	34	2	14	1057	eggnog	images_THINGS/object_images/eggnog/eggnog_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/eggnog/eggnog_03s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	35	2	15	1112	hard_disk	images_THINGS/object_images/hard_disk/hard_disk_13s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/hard_disk/hard_disk_13s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	36	2	16	1108	possum	images_THINGS/object_images/possum/possum_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/possum/possum_03s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	37	2	17	1160	clam	images_THINGS/object_images/clam/clam_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/clam/clam_06s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	38	2	18	1031	fish	images_THINGS/object_images/fish/fish_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/fish/fish_01b.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	39	2	19	1016	ant	images_THINGS/object_images/ant/ant_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ant/ant_08s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	40	2	20	1118	candy_bar	images_THINGS/object_images/candy_bar/candy_bar_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/candy_bar/candy_bar_09s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	41	3	1	1050	artichoke	images_THINGS/object_images/artichoke/artichoke_08n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/artichoke/artichoke_08n.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	42	3	2	1157	barnacle	images_THINGS/object_images/barnacle/barnacle_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/barnacle/barnacle_11s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	43	3	3	1098	stool	images_THINGS/object_images/stool/stool_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/stool/stool_08s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	44	3	4	1073	bull	images_THINGS/object_images/bull/bull_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bull/bull_09s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	45	3	5	1020	television	images_THINGS/object_images/television/television_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/television/television_07s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	46	3	6	1151	tractor	images_THINGS/object_images/tractor/tractor_10n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tractor/tractor_10n.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	47	3	7	1119	star_fruit	images_THINGS/object_images/star_fruit/star_fruit_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/star_fruit/star_fruit_06s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	48	3	8	1011	raspberry	images_THINGS/object_images/raspberry/raspberry_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/raspberry/raspberry_11s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	49	3	9	1137	lamb	images_THINGS/object_images/lamb/lamb_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lamb/lamb_12s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	50	3	10	1104	speaker	images_THINGS/object_images/speaker/speaker_19n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/speaker/speaker_19n.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	51	3	11	1110	jet	images_THINGS/object_images/jet/jet_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/jet/jet_04s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	52	3	12	1144	tarantula	images_THINGS/object_images/tarantula/tarantula_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tarantula/tarantula_12s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	53	3	13	1006	cardinal	images_THINGS/object_images/cardinal/cardinal_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cardinal/cardinal_02s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	54	3	14	1097	sandwich	images_THINGS/object_images/sandwich/sandwich_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sandwich/sandwich_06s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	55	3	15	1090	garlic	images_THINGS/object_images/garlic/garlic_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/garlic/garlic_11s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	56	3	16	1101	boat	images_THINGS/object_images/boat/boat_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/boat/boat_08s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	57	3	17	1132	polar_bear	images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	58	3	18	1047	drawer	images_THINGS/object_images/drawer/drawer_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/drawer/drawer_04s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	59	3	19	1026	asparagus	images_THINGS/object_images/asparagus/asparagus_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/asparagus/asparagus_12s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	60	3	20	1046	tiramisu	images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	61	4	1	1110	jet	images_THINGS/object_images/jet/jet_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/jet/jet_04s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	62	4	2	1149	mole	images_THINGS/object_images/mole/mole_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mole/mole_09s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	63	4	3	1023	wolf	images_THINGS/object_images/wolf/wolf_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wolf/wolf_12n.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	64	4	4	1125	sundae	images_THINGS/object_images/sundae/sundae_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sundae/sundae_09s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	65	4	5	1037	steamroller	images_THINGS/object_images/steamroller/steamroller_11n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/steamroller/steamroller_11n.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	66	4	6	1120	owl	images_THINGS/object_images/owl/owl_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/owl/owl_19s.jpg	True	False	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	67	4	7	1015	moose	images_THINGS/object_images/moose/moose_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/moose/moose_02s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	68	4	8	1121	sunglasses	images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	69	4	9	1049	rat	images_THINGS/object_images/rat/rat_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rat/rat_04s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	70	4	10	1032	pants	images_THINGS/object_images/pants/pants_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pants/pants_01b.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	71	4	11	1063	car	images_THINGS/object_images/car/car_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/car/car_12s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	72	4	12	1118	candy_bar	images_THINGS/object_images/candy_bar/candy_bar_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/candy_bar/candy_bar_09s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	73	4	13	1092	bunkbed	images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	True	True	2
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	74	4	14	1038	cupcake	images_THINGS/object_images/cupcake/cupcake_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cupcake/cupcake_07s.jpg	True	False	1
zar	004-zar	lab_data/zar/004-zar_EEG_recon_2026-05-21_13h23.20.049_image_mapping.json	75	4	15	1061	taco	images_THINGS/object_images/taco/taco_06n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/taco/taco_06n.jpg	True	False	2
