subject_folder	csv_path	trial_index_csv	trigger	category	show_image_duration_s	image_stimulus_duration_s	pre_fixation_s	post_image_delay_s	image_onset_interval_s
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	150	1033	helmet	3.9884111000001212		1.9841420000002472	0.24961899999925663	6.127718299999287
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	151	1141	peach	3.9582399999999325		1.896546999999373	0.24908850000065286	5.867749000000003
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	152	1130	showerhead	3.9928827000003366		1.6673778999993374	0.24942320000081963	6.045165900000029
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	153	1150	chick	3.9894582000006267	3.9920974000006026	1.809457199999997	0.24961570000050415	6.093173799999931
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	154	1145	rocking_chair	3.986544300000787	3.989369599999918	1.8605825999993613	0.24978319999991072	6.063809900000706
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	155	1094	onion	3.9920698999994784		1.8344082000003255	0.249623600000632	6.228666699999849
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	156	1153	donut	3.9859255000001212	3.9891361999989385	1.9935768000004828	0.24940549999973882	5.865798099999665
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	157	1027	memory_stick	3.9673121000005267		1.6370016999990185	0.24960960000043997	6.171272700000372
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	158	1014	shark	3.9901773000001413	3.992019100000107	1.9608250999999655	0.2497785000005024	6.122427600000265
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	159	1025	llama	3.9860595999998623		1.889060800000152	0.24966739999945275	6.053167199999734
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	160	1148	broccoli	3.988633299999492		1.824467999999797	0.2632424000003084	25.07863290000023
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	161	1147	lemonade	3.9865538000003653	3.989434099999926	1.6783902000006492	0.24948889999905077	5.995243200000004
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	162	1083	shirt	3.9843404999992345		1.7658800000008341	0.24965940000038245	6.21168359999956
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	163	1041	octopus	3.9118627999996534		1.9844983000002685	0.24929599999995844	5.756967399999667
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	164	1018	coffee	3.994578100000581		1.6022018999992724	0.24987069999951927	5.89227000000119
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	165	1136	snake	3.9916695999991134		1.6544043000012607	0.2493028000008053	5.885017499998867
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	166	1044	raccoon	3.988642400000572	3.9917451999999685	1.6505398999988756	0.24938459999975748	6.032196900000599
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	167	1027	memory_stick	3.9705042999994475		1.8005800999999337	0.2494168000002901	5.802579400000468
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	168	1128	toad	3.9869770999994216		1.5896546000003582	0.24981060000027355	6.082081999998991
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	169	1043	ostrich	3.988168300000325		1.8523535999993328	0.24993840000024647	5.993680700000368
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	170	1099	tricycle	3.9600515000001906		1.7624312999996619	0.24942060000012134	5.747984699999506
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	171	1117	hamster	3.9895195000008243	3.9898632999993424	1.545069599999806	0.24923589999980322	5.795208900000034
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	172	1030	puffin	3.9863580000001093	3.9888858999993317	1.5625548999996681	0.24964540000019042	6.035732199999984
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	173	1080	camcorder	3.985333999999966		1.806494699999348	0.24949990000004618	5.992039700000532
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	174	1070	dragonfly	3.9866020999998		1.7636516000002302	0.2495995999997831	5.937460099999953
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	175	1007	mirror	3.9725962000002255		1.7083251000003656	0.24962190000042028	5.822522100000242
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	176	1059	zucchini	3.962513499999659		1.606783500000347	0.2494550999999774	5.921226000000388
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	177	1158	bulldozer	3.985763399999996		1.7155677000009746	0.2498132999990048	6.198705799999516
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	178	1051	yacht	3.9886372999999367	3.991253600001073	1.9698475000004692	0.24961889999940468	6.097871099999793
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	179	1076	groundhog	3.987510199999633	3.9908400000003894	1.8663638999996692	0.24980839999989257	6.127998199999638
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	180	1122	webcam	3.9850042000007306		1.897146999999677	0.25356230000033975	26.209639300001072
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	181	1052	wallpaper	3.9908489999988888		1.7505858000004082	0.2493956000007529	5.936537899999166
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	182	1142	piglet	3.9918752000003224		1.7037928999998257	0.2495254000004934	6.056768000000375
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	183	1064	fly	3.990222299999914	3.994218799999544	1.8218526999999085	0.24932319999970787	5.917155399999501
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	184	1060	squirrel	3.9903883000006317	3.9920874999988882	1.683913400000165	0.2489780999994764	6.153667600000517
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	185	1048	sombrero	3.989285199999358		1.92064930000015	0.24947400000110065	6.007741699999315
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	186	1009	papaya	3.988544400000137		1.7756994999999733	0.24958080000033078	6.238550400000349
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	187	1072	blackberry	3.993061199999829		2.0071422999999413	0.2495822999999291	6.000001399999746
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	188	1089	unicycle	3.986073099999885		1.7638710000001083	0.24967730000116717	5.781064300000253
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	189	1075	filing_cabinet	3.989772500000072		1.5519299999996292	0.24961849999999686	5.875271199999588
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	190	1029	sheep	3.9826496000005136		1.642664899999545	0.24960860000010143	5.786769199999981
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	191	1069	rollerblade	3.98080470000059		1.5614522999994733	0.249362900000051	6.093442100000175
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	192	1126	helicopter	3.99129129999983		1.8699960999992982	0.2503057000003537	5.787270900000294
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	193	1019	videocassette	3.981645699999717		1.5528819999999541	0.24985629999991943	6.228683100000126
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	194	1005	ottoman	3.98237539999991		2.003801100000601	0.24958760000026814	6.2091788999996425
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	195	1116	praying_mantis	3.98857659999976		1.983760600000096	0.24962830000004033	6.057599800000389
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	196	1022	shoe	3.979640699999436		1.8262194999997519	0.24943490000077873	6.2138730000006035
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	197	1066	giraffe	3.9809450999991896		1.9913931000010052	0.2497229000000516	6.06325139999899
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	198	1004	dalmatian	3.987377899999956	3.989685800001098	1.8393980999990163	0.2495361999999659	5.830061900000146
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	199	1157	barnacle	3.9352875000004133		1.6000799000003099	0.24927759999991395	6.120817199999692
P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h54.33.227.csv	200	1024	lab_coat	3.9811188000003312		1.9430372999995598	0.26185350000014296	
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	201	1096	beaver	3.9896172000012484		1.7784588999984408	0.24838210000007166	6.242229800000132
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	202	1124	nightshirt	3.96163340000021		2.0110172999989118	0.24967560000004596	5.902376300000469
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	203	1006	cardinal	3.9825877000002947		1.6979267000006075	0.24994990000050166	5.8791275000003225
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	204	1071	mongoose	3.985750600000756	3.98953789999905	1.6535328999993908	0.2496871999992436	6.005949700000656
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	205	1077	bison	3.98695269999871		1.777462700000342	0.24935050000021874	5.793487399999776
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	206	1159	pear	3.991682899999887	3.99424209999961	1.5637994999997318	0.24974579999934576	6.184420500000215
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	207	1062	antelope	3.9881453999996666	3.9910653000006278	1.9499423000002025	0.24963719999914247	5.7800628999989385
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	208	1145	rocking_chair	3.985538799999631	3.9892649999997047	1.549417000000176	0.24994250000054308	5.803001500000391
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	209	1015	moose	3.9399505000005774		1.5743757000000187	0.24918040000011388	5.847633699999278
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	210	1092	bunkbed	3.9809298000000126		1.6647493999985272	0.24959649999982503	6.037809200001448
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	211	1001	limousine	3.991795800000091	3.9946294000001217	1.8133087000010164	0.24976229999992938	5.742150999999922
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	212	1160	clam	3.985857199999373	3.9898453999990124	1.5074827000003097	0.24990009999964968	5.9503258999993704
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	213	1020	television	3.9801630999991175		1.7216581999996379	0.24942850000161343	6.130229200000031
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	214	1104	speaker	3.9885409000003165	3.990626199999042	1.907371699999203	0.2497363000002224	6.347662200000286
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	215	1134	sleeping_bag	3.767095499998959		2.116241500000342	0.2485610000003362	5.667540099998405
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	216	1147	lemonade	3.932078600001205		1.6586793999990732	0.24940590000005614	6.271924600001967
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	217	1121	sunglasses	3.785692800000106		2.097229100001641	0.24874859999954424	5.833657599998332
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	218	1035	lizard	3.986020300000746		1.8056836999985535	0.24947290000091016	5.80762980000145
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	219	1052	wallpaper	3.9913265999998657		1.5785370000012335	0.25012889999970866	5.961479399999007
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	220	1132	polar_bear	3.987845200001175	3.9907090000001517	1.7273649999988265	0.2613606999984768	32.76658959999986
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	221	1071	mongoose	3.9923364000010224	3.99540449999904	1.838628199998766	0.24964130000034856	5.808558300001096
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	222	1150	chick	3.989378999998735	3.991559199999756	1.573724299999867	0.24947830000019167	6.3028400000002875
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	223	1134	sleeping_bag	3.839961099998618		2.0705643000001146	0.24921490000133417	5.81016819999968
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	224	1053	reindeer	3.988404099998661		1.7280915999999706	0.24857340000016848	6.205790700000307
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	225	1060	squirrel	3.9900254999988647	3.991165199999159	1.975825200001509	0.24941070000068066	6.129013199999008
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	226	1001	limousine	3.986257399999886	3.989449000001059	1.8958249000006617	0.24960339999961434	6.003662799999802
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	227	1115	marshmallow	3.9894689000011567		1.7743525999994745	0.24989849999838043	6.141418299999714
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	228	1159	pear	3.9871692000015173	3.989302099998895	1.9089227999988907	0.24935319999895	6.02988379999988
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	229	1012	burrito	3.970934800001487		1.800312599998506	0.24966700000004494	6.074132600000667
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	230	1036	ladybug	3.9943249999996624		1.8599787999992259	0.24950400000125228	5.896410100000139
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	231	1045	goose	3.9866514000004827	3.9904736999997112	1.6592884000001504	0.24966229999881762	5.82408790000045
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	232	1095	mouse2	3.9890154999993683	3.991745200000878	1.5944923000006384	0.24961219999931927	5.889719499999046
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	233	1144	tarantula	3.9881354999993164	3.9917850999995608	1.6577424999991308	0.24961940000184768	5.738218500000585
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	234	1057	eggnog	3.9860394000006636	3.989502500000526	1.5068848999999318	0.24962090000008175	6.115442500000427
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	235	1112	hard_disk	3.989105099999506	3.9916632999988906	1.8868395000008604	0.24905849999959173	6.187645500000144
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	236	1108	possum	3.9887084999991202	3.992573799998354	1.9563503000008495	0.24965180000071996	6.092370299998947
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	237	1160	clam	3.9866261999995913	3.9898635999998078	1.860739699999158	0.24967230000038398	5.889204099999915
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	238	1031	fish	3.993236899999829		1.6592079000001831	0.2495557000002009	5.937784499999907
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	239	1016	ant	3.9862110000012763	3.989168099999006	1.7017390999985764	0.24954669999897305	5.936631799999304
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	240	1118	candy_bar	3.986775100001978		1.7076506999978847	0.2675623000000087	25.77623610000228
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	241	1050	artichoke	3.988811399998667	3.991368999999395	1.523565300001792	0.2495085000009567	5.960333099999843
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	242	1157	barnacle	3.92443799999819		1.7288688000007824	0.2496346000007179	5.96530329999996
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	243	1098	stool	3.993902599998819		1.7981196000000637	0.24967060000199126	5.963454799998999
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	244	1073	bull	3.988301599998522	3.99177299999792	1.7269766999997955	0.2496902000020782	5.871062999998685
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	245	1020	television	3.98583150000195		1.6397735999998986	0.24930429999994885	6.116683500000363
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	246	1151	tractor	3.9939817000013136		1.8881352999997034	0.2497624999996333	6.124749900001916
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	247	1119	star_fruit	3.9875432000008004	3.9907353000016883	1.887850499999331	0.24928219999856083	6.181047999998555
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	248	1011	raspberry	3.9872565000005125	3.9902246999990894	1.950989999997546	0.248940000001312	6.15740519999963
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	249	1137	lamb	3.9890388999992865	3.9918800000018564	1.9277419999998529	0.24976990000141086	5.95773230000168
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	250	1104	speaker	3.9898342000010416	3.9917986000000383	1.725575699998899	0.24974269999802345	5.912327699999423
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	251	1110	jet	3.9873675999988336	3.991342400000576	1.6798812999986694	0.24943270000221673	5.819190099999105
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	252	1144	tarantula	3.9884583999992174	3.9903177999990476	1.5887569999977131	0.2490856000003987	5.827074400000129
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	253	1006	cardinal	3.9865046000013535	3.989797099999123	1.5966293999986192	0.24952069999972082	5.826283200000034
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	254	1097	sandwich	3.9868372999990243	3.989815299999009	1.5967070999977295	0.2497311000006448	5.9097652999989805
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	255	1090	garlic	3.98715680000214	3.9902297999979055	1.679946899999777	0.24936339999794654	6.147468300001492
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	256	1101	boat	3.9856762000017625		1.917516000001342	0.24935489999916172	5.769164199999068
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	257	1132	polar_bear	3.987017700001161	3.9891494999974384	1.540298599997186	0.24957789999825764	6.181492900002922
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	258	1047	drawer	3.92395249999754		1.9517222000031325	0.24909180000031483	5.8096217999991495
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	259	1026	asparagus	3.899367300000449		1.6432330999996339	0.24912140000014915	5.939311699999962
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	260	1046	tiramisu	3.987016799997946		1.7976065000002563	0.2602396000002045	32.73694969999951
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	261	1110	jet	3.986885099999654	3.991382199998043	1.665187900001456	0.24942440000086208	5.839692700000342
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	262	1149	mole	3.987361700000747	3.9905571000017517	1.609861400000682	0.24952179999672808	6.208243099997617
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	263	1023	wolf	3.987553000002663	3.9905861000006553	1.9781622999976207	0.2494752999996308	5.749981300003128
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	264	1125	sundae	3.9875149999970745	3.990127200002462	1.5199725000020408	0.24952910000183692	5.818622399998276
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	265	1037	steamroller	3.988530099999025	3.9912805999992997	1.5878749000003154	0.24925480000183597	6.130566799998633
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	266	1120	owl	3.9899003999998968	3.9921496000019943	1.8994276999983413	0.2493525000027148	6.053027500002372
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	267	1015	moose	3.964515399998618		1.820080699999835	0.2495264999997744	6.4649022999979024
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	268	1121	sunglasses	3.6950345000004745		2.2576589999989665	0.2485923999993247	5.564712800001871
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	269	1049	rat	3.9835046000007424		1.6277102000021841	0.24978679999912856	5.776805299999978
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	270	1032	pants	3.9916840999976557		1.55050680000204	0.24957310000218058	6.045020699999895
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	271	1063	car	3.988130299999739	3.9911352999988594	1.8105972000016664	0.2494617999982438	6.138430399998015
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	272	1118	candy_bar	3.9886756000018977		1.9078254999985802	0.24968630000103076	5.78286140000273
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	273	1092	bunkbed	3.990746699997544		1.5514217000018107	0.24952780000239727	5.8922798999992665
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	274	1038	cupcake	3.945622600000206		1.659082900001522	0.24956630000087898	6.093302400000539
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	275	1061	taco	3.9911504999981844		1.9048447000022861	0.249904799999058	5.934780299998238
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	276	1130	showerhead	3.9867788000015025	3.9903055999998287	1.7009049999978743	0.2499998999987838	5.867602300001181
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	277	1143	mango	3.9874463999981344		1.637860700001056	0.24907100000200444	6.15966829999843
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	278	1123	sorbet	3.9943324000018947		1.9293813000003865	0.24995860000080938	6.097039100000984
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	279	1013	banana	3.9875494000007166	3.9910116999999445	1.8598066000013205	0.2498977999998715	5.737935199998901
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	280	1139	earwig	3.9929387000011047		1.5071119999993243	0.27824820000023465	29.464714699999604
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	281	1079	puppy	3.9866062000000966	3.989699699999619	1.4984973999999056	0.24994720000222514	6.111140700002579
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	282	1082	necklace	3.9867139999987558	3.989622599998256	1.8813378000013472	0.24937789999967208	5.908481499998743
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	283	1131	eel	3.9879089999994903	3.9911910999981046	1.6786839999986114	0.2496396000024106	5.967318200001046
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	284	1143	mango	3.986058200000116		1.7366397000009783	0.2497736000000259	6.171947499998623
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	285	1109	wasp	3.980509400000301		1.9432563000009395	0.2497183000014047	5.777113300002384
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	286	1046	tiramisu	3.9882651999978407	3.989964399999735	1.553399200001877	0.24962760000198614	6.117902199999662
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	287	1133	cockatoo	3.9885173000002396	3.9914590000007593	1.88673209999979	0.2495466000000306	5.891455900000437
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	288	1002	pea	3.9859721999964677	3.988934600001812	1.6598398000023735	0.2495604000032472	5.9811075999969034
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	289	1135	pony	3.9911884000030113		1.7521888999981456	0.24920219999694382	6.058257000000594
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	290	1125	sundae	3.9884110999992117	3.991340200002014	1.8243799999982002	0.24964940000063507	5.83418950000123
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	291	1124	nightshirt	3.980860200001189		1.60295970000152	0.2493027999989863	5.793725500000164
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	292	1140	kayak	3.9925308999986555		1.5704680999992888	0.24952920000214363	5.833291200000076
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	293	1059	zucchini	3.964801999998599		1.597848900000372	0.24952209999901243	6.1427331999984744
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	294	1040	panda	3.9885609000011755		1.9350904999992053	0.24986960000023828	5.883527300000424
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	295	1061	taco	3.9872610999991593	3.990579000001617	1.651628499999788	0.24961050000274554	6.117624499998783
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	296	1107	omelet	3.953536200001963		1.887245499997789	0.2490535000001728	6.22657270000127
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	297	1086	pasta	3.8796103999993647		2.030730099998891	0.24920380000185105	6.133051400000113
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	298	1010	pineapple	3.7813917999992555		2.011022499998944	0.2490447000018321	5.596213400000579
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	299	1127	space_shuttle	3.9830485999987104		1.5723269000013715	0.24965870000232826	5.821594900000036
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	300	1155	kale	3.98794529999941	3.9914048999999068	1.5954682000010507	0.25735899999926914	23.90364660000023
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	301	1152	speedboat	3.98717920000081		1.7743913000017528	0.24934359999679145	6.088086499999463
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	302	1008	keyboard	3.98983059999955	3.991119600003003	1.8576978000019153	0.2494875000011234	6.11795169999823
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	303	1042	eagle	3.9896039000013843	3.992405500001041	1.8852798999978404	0.24996589999864227	6.166501300002437
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	304	1028	meatball	3.9763850999984243		1.9342216000004555	0.24928060000092955	6.03070759999855
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	305	1062	antelope	3.994355499999074	3.994090799998503	1.8115751999976055	0.24953760000062175	6.074689400000352
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	306	1085	frog	3.989083299999038	3.99208279999948	1.83762360000037	0.24928490000093007	6.015140999999858
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	307	1074	cobra	3.9876618000016606	3.9908084999983657	1.7830772999991495	0.24957349999749567	6.212196700002096
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	308	1103	blazer	3.9840035999991414		1.9817696000027354	0.24939910000057353	6.222303899998678
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	309	1017	carrot	3.990900899999815		1.9955249999989064	0.24921579999863752	5.832451099998707
P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.20.214.csv	310	1126	helicopter	3.9917215000023134		1.598801199997979	0.24957069999800297	5.886643100002402
