row	subject_folder	trigger	category	is_repeat	epoch_valid	artifact_status	usable_after_rejection	peak_abs_uv	rms_uv	mean_uv	std_uv
658	P07	1026	asparagus	False	True	pass	True	23.268484	4.350123	0.000048	4.350123
659	P07	1046	tiramisu	False	True	pass	True	16.280745	3.835609	-0.000075	3.835609
660	P07	1110	jet	True	True	pass	True	45.844017	7.720130	-0.000028	7.720130
661	P07	1149	mole	False	True	pass	True	22.827419	5.039708	0.000037	5.039709
662	P07	1023	wolf	False	True	pass	True	14.002428	3.901828	0.000016	3.901828
663	P07	1125	sundae	False	True	pass	True	16.801600	3.782437	-0.000033	3.782437
664	P07	1037	steamroller	False	True	pass	True	22.246439	4.880649	0.000014	4.880649
665	P07	1120	owl	False	True	pass	True	28.935747	5.676045	0.000138	5.676045
666	P07	1015	moose	True	True	pass	True	26.373377	4.436738	0.000091	4.436738
667	P07	1121	sunglasses	True	True	pass	True	18.731024	4.432003	-0.000044	4.432003
668	P07	1049	rat	False	True	pass	True	23.362473	4.626898	-0.000023	4.626898
669	P07	1032	pants	False	True	pass	True	81.239563	9.033355	0.000035	9.033354
670	P07	1063	car	False	True	pass	True	22.353500	4.214147	-0.000045	4.214147
671	P07	1118	candy_bar	True	True	pass	True	25.551920	4.284380	0.000003	4.284380
672	P07	1092	bunkbed	True	True	pass	True	17.060949	3.606914	-0.000065	3.606914
673	P07	1038	cupcake	False	True	pass	True	24.821430	4.816352	0.000021	4.816352
674	P07	1061	taco	False	True	pass	True	18.830853	3.853701	-0.000039	3.853701
675	P07	1130	showerhead	False	True	pass	True	21.192949	4.409242	0.000065	4.409243
676	P07	1143	mango	False	True	pass	True	20.216600	4.428237	-0.000057	4.428237
677	P07	1123	sorbet	False	True	pass	True	15.213483	4.422531	0.000066	4.422531
678	P07	1013	banana	False	True	pass	True	25.901827	5.366830	-0.000035	5.366830
679	P07	1139	earwig	False	True	pass	True	20.590343	4.717195	-0.000008	4.717195
680	P07	1079	puppy	False	True	pass	True	27.005636	5.362572	-0.000068	5.362572
681	P07	1082	necklace	False	True	pass	True	17.715425	4.362519	-0.000061	4.362519
682	P07	1131	eel	False	True	pass	True	23.819040	4.379757	-0.000100	4.379757
683	P07	1143	mango	True	True	pass	True	15.563918	4.189663	0.000022	4.189663
684	P07	1109	wasp	False	True	pass	True	21.218596	4.813730	-0.000055	4.813730
685	P07	1046	tiramisu	True	True	pass	True	26.379433	5.355165	0.000040	5.355165
686	P07	1133	cockatoo	False	True	pass	True	22.335587	4.380669	0.000079	4.380669
687	P07	1002	pea	False	True	pass	True	17.493389	3.868627	-0.000055	3.868627
688	P07	1135	pony	False	True	pass	True	24.333427	5.261593	-0.000087	5.261593
689	P07	1125	sundae	True	True	pass	True	34.558010	5.460966	0.000044	5.460966
690	P07	1124	nightshirt	True	True	pass	True	18.310040	3.101164	0.000009	3.101164
691	P07	1140	kayak	False	True	pass	True	61.607533	5.842294	-0.000027	5.842294
692	P07	1059	zucchini	False	True	pass	True	30.062841	4.899636	-0.000033	4.899636
693	P07	1040	panda	False	True	pass	True	37.713173	6.165585	0.000058	6.165585
694	P07	1061	taco	True	True	pass	True	22.735786	4.193643	0.000037	4.193643
695	P07	1107	omelet	False	True	pass	True	19.819113	4.152816	-0.000034	4.152816
696	P07	1086	pasta	False	True	pass	True	41.487309	6.041201	-0.000005	6.041201
697	P07	1010	pineapple	False	True	pass	True	22.677788	3.903880	-0.000020	3.903880
698	P07	1127	space_shuttle	False	True	pass	True	21.525665	4.764397	-0.000060	4.764397
699	P07	1155	kale	False	True	pass	True	18.470839	3.644027	0.000020	3.644027
700	P07	1152	speedboat	False	True	pass	True	18.619505	4.586542	0.000044	4.586542
701	P07	1008	keyboard	False	True	pass	True	24.139935	5.212402	0.000082	5.212402
702	P07	1042	eagle	False	True	pass	True	16.109686	3.907309	0.000007	3.907309
703	P07	1028	meatball	False	True	pass	True	28.566690	3.975492	-0.000001	3.975492
704	P07	1062	antelope	True	True	pass	True	17.738636	4.090447	0.000044	4.090447
705	P07	1085	frog	False	True	pass	True	19.503113	4.443243	0.000195	4.443243
706	P07	1074	cobra	False	True	pass	True	24.081842	5.394412	0.000068	5.394412
707	P07	1103	blazer	False	True	pass	True	56.660519	6.840682	0.000043	6.840682
708	P07	1017	carrot	False	True	pass	True	27.245790	4.810640	0.000020	4.810640
709	P07	1126	helicopter	False	True	pass	True	79.334251	7.925666	-0.000039	7.925666
710	P07	1106	swordfish	False	True	pass	True	17.407509	3.602525	-0.000117	3.602525
711	P07	1068	radio	False	True	pass	True	16.841085	4.305286	-0.000018	4.305287
712	P07	1100	champagne	False	True	pass	True	19.030254	3.788923	-0.000026	3.788923
713	P07	1084	cheetah	False	True	pass	True	22.194220	5.215127	-0.000082	5.215127
714	P07	1120	owl	True	True	pass	True	20.199722	4.762987	-0.000007	4.762988
715	P07	1129	workbench	False	True	pass	True	27.400587	4.166293	0.000070	4.166293
716	P07	1053	reindeer	True	True	pass	True	24.396685	5.372549	-0.000006	5.372549
717	P07	1039	sailboat	False	True	pass	True	44.153183	5.871230	0.000070	5.871230
718	P07	1111	creme_brulee	False	True	pass	True	22.255085	4.899392	0.000031	4.899392
719	P07	1012	burrito	True	True	pass	True	33.252010	5.864348	0.000019	5.864348
720	P07	1067	taffy	False	True	pass	True	21.179657	3.822476	0.000009	3.822476
721	P07	1084	cheetah	True	True	pass	True	23.535528	4.705477	-0.000002	4.705477
722	P07	1082	necklace	True	True	pass	True	26.693243	4.891130	-0.000096	4.891130
723	P07	1051	yacht	False	True	pass	True	33.302040	5.820977	0.000112	5.820977
724	P07	1091	kitten	False	True	pass	True	19.253742	3.776352	0.000019	3.776351
725	P07	1081	police_car	False	True	pass	True	24.521219	4.551270	-0.000018	4.551270
726	P07	1154	chandelier	False	True	pass	True	18.512222	4.267018	-0.000024	4.267018
727	P07	1087	bathrobe	False	True	pass	True	21.022495	5.144292	-0.000030	5.144292
728	P07	1065	cabinet	False	True	pass	True	21.502041	4.137794	-0.000060	4.137794
729	P07	1114	spinach	False	True	pass	True	27.115383	4.055075	0.000047	4.055075
730	P07	1138	ping-pong_table	False	True	pass	True	24.552040	4.621840	0.000057	4.621840
731	P07	1113	firetruck	False	True	pass	True	22.210598	5.316465	0.000083	5.316465
732	P07	1021	tea	False	True	pass	True	17.182487	4.443273	0.000081	4.443273
733	P07	1023	wolf	True	True	pass	True	34.801464	4.504330	0.000096	4.504330
734	P07	1093	duckling	False	True	pass	True	27.355589	4.336845	0.000081	4.336845
735	P07	1146	cheesecake	False	True	pass	True	23.978123	6.422650	-0.000032	6.422650
736	P07	1045	goose	True	True	pass	True	27.304907	5.582417	-0.000043	5.582417
737	P07	1156	coconut	False	True	pass	True	16.768534	3.797226	0.000046	3.797226
738	P07	1058	loveseat	False	True	pass	True	16.987185	3.489242	0.000073	3.489242
739	P07	1055	seagull	False	True	pass	True	21.768639	4.003658	-0.000058	4.003658
740	P07	1056	leggings	False	True	pass	True	65.714127	7.809328	-0.000044	7.809329
741	P07	1054	bathtub	False	True	pass	True	17.616232	4.003176	-0.000048	4.003176
742	P07	1034	bracelet1	False	True	pass	True	35.256638	4.696184	-0.000086	4.696184
743	P07	1003	shorts	False	True	pass	True	55.530556	7.094751	-0.000070	7.094751
744	P07	1078	sea_urchin	False	True	pass	True	24.534948	5.368304	-0.000117	5.368304
745	P07	1105	gorilla	False	True	pass	True	24.659981	5.112054	0.000039	5.112054
746	P07	1129	workbench	True	True	pass	True	29.666868	4.498464	-0.000032	4.498464
747	P07	1088	slipper	False	True	pass	True	22.438656	5.111318	0.000063	5.111319
748	P07	1102	crab	False	True	pass	True	19.701246	4.305180	-0.000005	4.305180
749	P07	1033	helmet	False	True	pass	True	20.077026	5.067313	0.000042	5.067313
750	P07	1141	peach	False	True	pass	True	20.668873	4.835932	0.000010	4.835932
751	P07	1130	showerhead	True	True	pass	True	23.144278	4.218903	0.000046	4.218903
752	P07	1150	chick	True	True	pass	True	19.704096	4.496688	-0.000017	4.496688
753	P07	1145	rocking_chair	True	True	pass	True	13.357644	3.220098	-0.000042	3.220098
754	P07	1094	onion	False	True	pass	True	29.989252	4.379642	0.000031	4.379642
755	P07	1153	donut	False	True	pass	True	18.125284	4.450016	0.000072	4.450016
756	P07	1027	memory_stick	False	True	pass	True	20.430384	4.643316	0.000034	4.643316
757	P07	1014	shark	False	True	pass	True	18.105577	4.698082	0.000049	4.698082
758	P07	1025	llama	False	True	pass	True	18.689680	4.286572	0.000019	4.286571
759	P07	1148	broccoli	False	True	pass	True	52.304859	6.354614	-0.000072	6.354614
760	P07	1147	lemonade	True	True	pass	True	35.518108	6.399005	-0.000060	6.399005
761	P07	1083	shirt	False	True	pass	True	26.282476	4.550393	-0.000157	4.550393
762	P07	1041	octopus	False	True	pass	True	30.464724	5.107637	0.000017	5.107637
763	P07	1018	coffee	False	True	pass	True	32.919655	4.370487	0.000061	4.370487
764	P07	1136	snake	False	True	pass	True	43.921307	5.799794	-0.000075	5.799795
765	P07	1044	raccoon	False	True	pass	True	20.873920	3.956731	-0.000142	3.956731
766	P07	1027	memory_stick	True	True	pass	True	25.271896	4.431261	-0.000077	4.431261
767	P07	1128	toad	False	True	pass	True	35.162415	5.699297	-0.000061	5.699297
768	P07	1043	ostrich	False	True	pass	True	26.300278	5.129743	-0.000002	5.129743
769	P07	1099	tricycle	False	True	pass	True	46.442581	6.394231	0.000050	6.394231
770	P07	1117	hamster	False	True	pass	True	17.952719	4.668182	0.000059	4.668183
771	P07	1030	puffin	False	True	pass	True	18.363873	4.633870	-0.000087	4.633870
772	P07	1080	camcorder	False	True	pass	True	34.138515	4.649570	-0.000048	4.649570
773	P07	1070	dragonfly	False	True	pass	True	20.724941	5.422379	-0.000001	5.422379
774	P07	1007	mirror	False	True	pass	True	28.326414	3.650070	-0.000089	3.650070
775	P07	1059	zucchini	True	True	pass	True	16.808229	4.609003	0.000075	4.609003
776	P07	1158	bulldozer	False	True	pass	True	27.644333	4.350908	-0.000071	4.350908
777	P07	1051	yacht	True	True	pass	True	34.771423	5.333223	-0.000095	5.333223
778	P07	1076	groundhog	False	True	pass	True	21.005053	5.220472	-0.000004	5.220472
779	P07	1122	webcam	False	True	pass	True	16.284508	3.369488	-0.000022	3.369488
780	P07	1052	wallpaper	True	True	pass	True	44.659386	6.459329	0.000067	6.459329
781	P07	1142	piglet	False	True	pass	True	22.238575	4.228170	-0.000072	4.228170
782	P07	1064	fly	False	True	pass	True	33.225872	5.030261	-0.000019	5.030261
783	P07	1060	squirrel	True	True	pass	True	18.409145	4.086915	0.000013	4.086915
784	P07	1048	sombrero	False	True	pass	True	37.175831	4.987124	-0.000071	4.987124
785	P07	1009	papaya	False	True	pass	True	19.802420	4.370148	0.000019	4.370147
786	P07	1072	blackberry	False	True	pass	True	37.639111	4.817100	-0.000063	4.817100
787	P07	1089	unicycle	False	True	pass	True	44.984230	6.530956	0.000075	6.530956
788	P07	1075	filing_cabinet	False	True	pass	True	21.675602	5.552386	-0.000024	5.552386
789	P07	1029	sheep	False	True	pass	True	19.299364	4.390681	0.000135	4.390681
790	P07	1069	rollerblade	False	True	pass	True	16.608431	3.859234	-0.000077	3.859234
791	P07	1126	helicopter	True	True	pass	True	35.555099	5.090190	-0.000052	5.090190
792	P07	1019	videocassette	False	True	pass	True	15.741220	3.693752	-0.000086	3.693753
793	P07	1005	ottoman	False	True	pass	True	52.225266	7.747717	-0.000059	7.747717
794	P07	1116	praying_mantis	False	True	pass	True	18.836224	3.972430	0.000004	3.972430
795	P07	1022	shoe	False	True	pass	True	22.999365	4.476576	-0.000044	4.476576
796	P07	1066	giraffe	False	True	pass	True	69.242676	6.839799	-0.000003	6.839799
797	P07	1004	dalmatian	False	True	pass	True	17.039331	4.203154	-0.000056	4.203154
798	P07	1157	barnacle	True	True	pass	True	18.955259	3.690640	-0.000045	3.690640
799	P07	1024	lab_coat	False	True	pass	True	32.101482	5.366516	-0.000048	5.366516
800	melina	1096	beaver	False	True	pass	True	43.382721	8.967806	-0.000001	8.967806
801	melina	1124	nightshirt	False	True	pass	True	37.010292	7.766402	0.000001	7.766402
802	melina	1006	cardinal	False	True	pass	True	47.156445	8.110704	0.000001	8.110704
803	melina	1071	mongoose	False	True	pass	True	46.391129	9.485298	0.000005	9.485298
804	melina	1077	bison	False	True	pass	True	36.495087	7.256011	-0.000002	7.256011
805	melina	1159	pear	False	True	pass	True	31.134235	6.147250	0.000003	6.147250
806	melina	1062	antelope	False	True	pass	True	34.526375	6.185868	-0.000003	6.185868
807	melina	1145	rocking_chair	False	True	pass	True	25.828690	5.362265	-0.000001	5.362265
808	melina	1015	moose	False	True	pass	True	36.897041	7.288522	0.000001	7.288522
809	melina	1092	bunkbed	False	True	pass	True	33.308479	5.864562	0.000000	5.864562
810	melina	1001	limousine	False	True	pass	True	37.871166	6.959266	0.000001	6.959266
811	melina	1160	clam	False	True	pass	True	33.833736	5.819361	-0.000004	5.819361
812	melina	1020	television	False	True	pass	True	31.762705	4.841451	-0.000001	4.841451
813	melina	1104	speaker	False	True	pass	True	34.534378	6.197494	0.000000	6.197494
814	melina	1134	sleeping_bag	False	True	pass	True	36.631111	5.739789	0.000003	5.739789
815	melina	1147	lemonade	False	True	pass	True	29.616982	5.088506	-0.000002	5.088506
816	melina	1121	sunglasses	False	True	pass	True	45.730824	7.676203	0.000001	7.676203
817	melina	1035	lizard	False	True	pass	True	47.050629	7.472833	0.000001	7.472834
818	melina	1052	wallpaper	False	True	pass	True	33.290848	7.371650	0.000003	7.371650
819	melina	1132	polar_bear	False	True	pass	True	34.162163	7.941390	-0.000001	7.941390
820	melina	1071	mongoose	True	True	pass	True	40.253685	8.679452	0.000003	8.679452
821	melina	1150	chick	False	True	pass	True	41.080933	8.006315	0.000001	8.006315
822	melina	1134	sleeping_bag	True	True	pass	True	80.722351	7.021224	0.000001	7.021224
823	melina	1053	reindeer	False	True	pass	True	31.757853	5.929308	-0.000002	5.929308
824	melina	1060	squirrel	False	True	pass	True	25.234755	5.440793	-0.000001	5.440793
825	melina	1001	limousine	True	True	pass	True	35.358589	7.425059	-0.000000	7.425059
826	melina	1115	marshmallow	False	True	pass	True	29.446325	5.741312	-0.000000	5.741312
827	melina	1159	pear	True	True	pass	True	38.465622	7.258896	0.000001	7.258896
828	melina	1012	burrito	False	True	pass	True	31.439194	6.505480	-0.000007	6.505480
829	melina	1036	ladybug	False	True	pass	True	51.227245	7.763825	-0.000001	7.763825
830	melina	1045	goose	False	True	pass	True	43.314877	9.083120	-0.000002	9.083120
831	melina	1095	mouse2	False	True	pass	True	46.543503	9.738867	-0.000000	9.738867
832	melina	1144	tarantula	False	True	pass	True	27.910440	6.242452	0.000002	6.242452
833	melina	1057	eggnog	False	True	pass	True	25.739063	5.889690	-0.000002	5.889690
834	melina	1112	hard_disk	False	True	pass	True	40.897060	8.516804	0.000002	8.516804
835	melina	1108	possum	False	True	pass	True	34.323353	7.571501	-0.000003	7.571500
836	melina	1160	clam	True	True	pass	True	61.989239	12.844668	0.000001	12.844669
837	melina	1031	fish	False	True	pass	True	34.143764	6.853530	0.000002	6.853531
838	melina	1016	ant	False	True	pass	True	112.568535	12.869892	-0.000002	12.869892
839	melina	1118	candy_bar	False	True	pass	True	86.224503	13.445071	-0.000002	13.445071
840	melina	1050	artichoke	False	True	pass	True	53.412922	10.405354	0.000001	10.405354
841	melina	1157	barnacle	False	True	pass	True	34.834034	8.158044	-0.000003	8.158043
842	melina	1098	stool	False	True	pass	True	50.168423	12.214365	0.000001	12.214365
843	melina	1073	bull	False	True	pass	True	41.466614	9.761834	-0.000002	9.761834
844	melina	1020	television	True	True	pass	True	114.567993	13.967694	-0.000000	13.967693
845	melina	1151	tractor	False	True	pass	True	40.637863	8.464622	0.000001	8.464622
846	melina	1119	star_fruit	False	True	pass	True	66.875610	16.194893	-0.000003	16.194893
847	melina	1011	raspberry	False	True	pass	True	49.207329	10.990035	0.000003	10.990035
848	melina	1137	lamb	False	True	pass	True	67.919167	14.337984	-0.000002	14.337983
849	melina	1104	speaker	True	True	pass	True	26.657076	4.858423	0.000001	4.858423
850	melina	1110	jet	False	True	pass	True	47.159470	7.184525	-0.000001	7.184525
851	melina	1144	tarantula	True	True	pass	True	35.448612	7.180219	-0.000003	7.180219
852	melina	1006	cardinal	True	True	pass	True	34.400925	7.163128	0.000003	7.163128
853	melina	1097	sandwich	False	True	pass	True	37.595825	6.520033	0.000003	6.520033
854	melina	1090	garlic	False	True	pass	True	118.551765	11.757724	-0.000002	11.757723
855	melina	1101	boat	False	True	pass	True	128.215073	12.735040	0.000002	12.735040
856	melina	1132	polar_bear	True	True	pass	True	37.611401	7.233381	-0.000000	7.233382
857	melina	1047	drawer	False	True	pass	True	77.005234	9.447945	-0.000003	9.447944
858	melina	1026	asparagus	False	True	pass	True	84.202202	10.473059	-0.000001	10.473060
859	melina	1046	tiramisu	False	True	pass	True	34.729908	7.519562	0.000000	7.519562
860	melina	1110	jet	True	True	pass	True	67.756020	12.528698	0.000002	12.528698
861	melina	1149	mole	False	True	pass	True	122.451920	14.383160	-0.000003	14.383160
862	melina	1023	wolf	False	True	pass	True	39.807968	7.737716	0.000000	7.737716
863	melina	1125	sundae	False	True	pass	True	106.753273	11.805387	-0.000000	11.805387
864	melina	1037	steamroller	False	True	pass	True	30.536705	7.532308	0.000001	7.532308
865	melina	1120	owl	False	True	pass	True	35.939262	8.704098	-0.000003	8.704098
866	melina	1015	moose	True	True	pass	True	24.421434	6.854583	0.000001	6.854583
867	melina	1121	sunglasses	True	True	pass	True	127.852943	13.363821	-0.000000	13.363821
868	melina	1049	rat	False	True	pass	True	35.032246	6.320485	-0.000002	6.320485
869	melina	1032	pants	False	True	pass	True	36.532070	6.973326	0.000001	6.973326
870	melina	1063	car	False	True	pass	True	34.611938	8.263546	-0.000002	8.263546
871	melina	1118	candy_bar	True	True	pass	True	36.222637	7.173113	0.000001	7.173113
872	melina	1092	bunkbed	True	True	pass	True	43.886452	7.132866	-0.000002	7.132866
873	melina	1038	cupcake	False	True	pass	True	32.173458	6.617044	0.000001	6.617045
874	melina	1061	taco	False	True	pass	True	32.145340	5.763142	0.000002	5.763142
875	melina	1130	showerhead	False	True	pass	True	31.653877	6.741144	0.000001	6.741144
876	melina	1143	mango	False	True	pass	True	37.085865	7.144588	0.000002	7.144588
877	melina	1123	sorbet	False	True	pass	True	48.766674	9.449503	0.000003	9.449503
878	melina	1013	banana	False	True	pass	True	37.264194	6.463213	-0.000001	6.463213
879	melina	1139	earwig	False	True	pass	True	30.160654	6.150622	-0.000002	6.150622
880	melina	1079	puppy	False	True	pass	True	36.274250	9.854865	0.000002	9.854865
881	melina	1082	necklace	False	True	pass	True	138.266388	15.205359	0.000002	15.205359
882	melina	1131	eel	False	True	pass	True	52.527760	9.734079	0.000002	9.734079
883	melina	1143	mango	True	True	pass	True	75.938377	5.892931	-0.000002	5.892931
884	melina	1109	wasp	False	True	pass	True	81.427849	8.123542	0.000001	8.123542
885	melina	1046	tiramisu	True	True	pass	True	50.091785	12.634043	0.000001	12.634042
886	melina	1133	cockatoo	False	True	pass	True	50.719955	11.561722	0.000000	11.561722
887	melina	1002	pea	False	True	pass	True	38.406082	7.120262	-0.000001	7.120262
888	melina	1135	pony	False	True	pass	True	38.460957	8.696659	0.000004	8.696659
889	melina	1125	sundae	True	True	pass	True	104.688034	11.907676	-0.000003	11.907676
890	melina	1124	nightshirt	True	True	pass	True	53.774223	7.685030	-0.000003	7.685030
891	melina	1140	kayak	False	True	pass	True	36.349865	7.979992	-0.000005	7.979992
892	melina	1059	zucchini	False	True	pass	True	42.899181	9.129333	0.000002	9.129333
893	melina	1040	panda	False	True	pass	True	41.348011	7.834807	0.000004	7.834807
894	melina	1061	taco	True	True	pass	True	40.109470	8.491180	-0.000006	8.491180
895	melina	1107	omelet	False	True	pass	True	32.297935	6.595681	-0.000003	6.595681
896	melina	1086	pasta	False	True	pass	True	30.069965	5.471579	0.000003	5.471579
897	melina	1010	pineapple	False	True	pass	True	30.382135	6.736438	0.000004	6.736439
898	melina	1127	space_shuttle	False	True	pass	True	53.710144	10.227327	-0.000000	10.227327
899	melina	1155	kale	False	True	pass	True	26.700239	6.784915	0.000001	6.784915
900	melina	1152	speedboat	False	True	pass	True	89.492111	10.101643	-0.000005	10.101643
901	melina	1008	keyboard	False	True	pass	True	33.678825	6.767962	0.000002	6.767962
902	melina	1042	eagle	False	True	pass	True	42.677906	8.729506	0.000001	8.729506
903	melina	1028	meatball	False	True	pass	True	37.037781	7.651445	-0.000005	7.651445
904	melina	1062	antelope	True	True	pass	True	48.809303	10.774642	0.000001	10.774642
905	melina	1085	frog	False	True	pass	True	22.980635	4.420868	-0.000001	4.420868
906	melina	1074	cobra	False	True	pass	True	24.746592	4.696301	0.000001	4.696301
907	melina	1103	blazer	False	True	pass	True	47.679996	7.408334	-0.000002	7.408334
908	melina	1017	carrot	False	True	pass	True	37.580795	7.413345	0.000001	7.413345
909	melina	1126	helicopter	False	True	pass	True	44.138947	10.154243	0.000001	10.154242
910	melina	1106	swordfish	False	True	pass	True	39.938477	9.424480	-0.000002	9.424480
911	melina	1068	radio	False	True	pass	True	29.969978	5.840561	0.000002	5.840561
912	melina	1100	champagne	False	True	pass	True	31.989010	4.949158	-0.000002	4.949158
913	melina	1084	cheetah	False	True	pass	True	30.461853	5.780642	0.000003	5.780642
914	melina	1120	owl	True	True	pass	True	47.131088	8.466938	0.000000	8.466938
915	melina	1129	workbench	False	True	pass	True	28.311026	5.927068	0.000003	5.927068
916	melina	1053	reindeer	True	True	pass	True	97.478546	9.976986	-0.000004	9.976986
917	melina	1039	sailboat	False	True	pass	True	49.554623	7.516702	0.000000	7.516702
918	melina	1111	creme_brulee	False	True	pass	True	32.691799	6.592479	-0.000003	6.592479
919	melina	1012	burrito	True	True	pass	True	45.975849	10.554088	0.000004	10.554088
920	melina	1067	taffy	False	True	pass	True	189.066711	31.735924	-0.000001	31.735924
921	melina	1084	cheetah	True	True	pass	True	67.916206	11.580809	-0.000004	11.580809
922	melina	1082	necklace	True	True	pass	True	22.644150	5.708669	0.000000	5.708669
923	melina	1051	yacht	False	True	pass	True	31.202732	6.175231	-0.000003	6.175231
924	melina	1091	kitten	False	True	pass	True	29.334026	7.016161	-0.000005	7.016161
925	melina	1081	police_car	False	True	pass	True	63.231934	12.592364	-0.000004	12.592364
926	melina	1154	chandelier	False	True	pass	True	44.090714	10.746177	0.000003	10.746177
927	melina	1087	bathrobe	False	True	pass	True	70.118118	16.782188	0.000000	16.782188
928	melina	1065	cabinet	False	True	pass	True	92.586708	9.041756	0.000003	9.041757
929	melina	1114	spinach	False	True	pass	True	92.292709	11.739699	-0.000000	11.739699
930	melina	1138	ping-pong_table	False	True	pass	True	34.563377	7.822089	-0.000002	7.822089
931	melina	1113	firetruck	False	True	pass	True	52.256657	12.955416	-0.000004	12.955416
932	melina	1021	tea	False	True	pass	True	62.617794	15.370231	0.000004	15.370231
933	melina	1023	wolf	True	True	pass	True	32.869102	6.462035	0.000003	6.462035
934	melina	1093	duckling	False	True	pass	True	66.612617	14.393303	-0.000000	14.393303
935	melina	1146	cheesecake	False	True	pass	True	130.339523	13.566198	0.000003	13.566198
936	melina	1045	goose	True	True	pass	True	37.138050	7.168458	-0.000002	7.168458
937	melina	1156	coconut	False	True	pass	True	30.459557	6.805843	0.000001	6.805843
938	melina	1058	loveseat	False	True	pass	True	49.880096	11.248068	0.000003	11.248068
939	melina	1055	seagull	False	True	pass	True	29.095613	6.537985	-0.000004	6.537985
940	melina	1056	leggings	False	True	pass	True	24.474705	5.199103	-0.000000	5.199103
941	melina	1054	bathtub	False	True	pass	True	76.826630	17.539213	0.000005	17.539213
942	melina	1034	bracelet1	False	True	pass	True	86.804558	18.870152	0.000000	18.870152
943	melina	1003	shorts	False	True	pass	True	30.334871	5.803415	-0.000000	5.803415
944	melina	1078	sea_urchin	False	True	pass	True	47.510345	10.425846	-0.000003	10.425846
945	melina	1105	gorilla	False	True	pass	True	37.107998	8.121000	-0.000001	8.121000
946	melina	1129	workbench	True	True	pass	True	48.785885	10.510143	0.000002	10.510143
947	melina	1088	slipper	False	True	pass	True	54.938347	11.527290	-0.000001	11.527290
948	melina	1102	crab	False	True	pass	True	39.515987	6.225191	-0.000002	6.225191
949	melina	1033	helmet	False	True	pass	True	40.215641	8.051657	-0.000002	8.051658
950	melina	1141	peach	False	True	pass	True	41.145519	10.117846	0.000001	10.117846
951	melina	1130	showerhead	True	True	pass	True	41.316803	8.644457	0.000002	8.644457
952	melina	1150	chick	True	True	pass	True	37.973667	7.977520	0.000002	7.977520
953	melina	1145	rocking_chair	True	True	pass	True	43.855236	8.437823	0.000002	8.437823
954	melina	1094	onion	False	True	pass	True	32.974689	6.346957	-0.000003	6.346957
955	melina	1153	donut	False	True	pass	True	109.604919	11.395412	0.000000	11.395412
956	melina	1027	memory_stick	False	True	pass	True	79.964096	9.755632	0.000004	9.755632
957	melina	1014	shark	False	True	pass	True	46.436729	10.267482	-0.000001	10.267482
958	melina	1025	llama	False	True	pass	True	47.088242	11.276391	0.000001	11.276391
959	melina	1148	broccoli	False	True	pass	True	53.922222	9.606063	0.000001	9.606063
960	melina	1147	lemonade	True	True	pass	True	180.876190	20.670221	-0.000007	20.670221
961	melina	1083	shirt	False	True	pass	True	39.802612	8.617729	0.000004	8.617729
962	melina	1041	octopus	False	True	pass	True	38.324734	7.824297	-0.000003	7.824297
963	melina	1018	coffee	False	True	pass	True	26.551243	5.853287	0.000001	5.853287
964	melina	1136	snake	False	True	pass	True	44.240234	7.662385	0.000001	7.662385
965	melina	1044	raccoon	False	True	pass	True	34.976349	5.671237	-0.000001	5.671237
966	melina	1027	memory_stick	True	True	pass	True	39.735386	7.945778	-0.000005	7.945778
967	melina	1128	toad	False	True	pass	True	25.705772	5.605758	0.000003	5.605758
968	melina	1043	ostrich	False	True	pass	True	38.687222	10.097404	0.000002	10.097404
969	melina	1099	tricycle	False	True	pass	True	32.463501	4.878720	-0.000002	4.878720
970	melina	1117	hamster	False	True	pass	True	31.738111	6.916717	-0.000001	6.916717
971	melina	1030	puffin	False	True	pass	True	19.507809	4.372214	0.000001	4.372214
972	melina	1080	camcorder	False	True	pass	True	34.369259	6.596615	-0.000004	6.596615
973	melina	1070	dragonfly	False	True	pass	True	27.674482	6.442574	0.000003	6.442574
974	melina	1007	mirror	False	True	pass	True	40.966305	7.971642	0.000001	7.971642
975	melina	1059	zucchini	True	True	pass	True	43.810368	7.296435	0.000004	7.296435
976	melina	1158	bulldozer	False	True	pass	True	44.488651	9.898037	-0.000004	9.898038
977	melina	1051	yacht	True	True	pass	True	64.730293	12.890463	0.000000	12.890463
978	melina	1076	groundhog	False	True	pass	True	55.134747	9.535720	-0.000001	9.535720
979	melina	1122	webcam	False	True	pass	True	51.607174	9.007997	0.000006	9.007997
980	melina	1052	wallpaper	True	True	pass	True	35.154861	9.013724	0.000004	9.013724
981	melina	1142	piglet	False	True	pass	True	22.757753	5.650965	0.000004	5.650965
982	melina	1064	fly	False	True	pass	True	28.132814	5.280724	-0.000004	5.280724
983	melina	1060	squirrel	True	True	pass	True	39.513378	6.663981	0.000007	6.663981
984	melina	1048	sombrero	False	True	pass	True	41.293953	7.120487	-0.000012	7.120487
985	melina	1009	papaya	False	True	pass	True	60.771301	12.381795	0.000002	12.381795
986	melina	1072	blackberry	False	True	pass	True	48.582058	10.312269	0.000008	10.312269
987	melina	1089	unicycle	False	True	pass	True	78.044289	16.878639	-0.000001	16.878639
988	melina	1075	filing_cabinet	False	True	pass	True	25.191814	5.779720	0.000002	5.779720
989	melina	1029	sheep	False	True	pass	True	57.862301	11.624081	-0.000003	11.624082
