subject_folder	channel	freq_hz	psd_uV2_per_Hz
P06	FC5	31.000000	0.00514262774959
P06	FC5	32.000000	0.00287020625547
P06	FC5	33.000000	0.0082544721663
P06	FC5	34.000000	0.0110924206674
P06	FC5	35.000000	0.00151562562678
P06	FC5	36.000000	0.00201923935674
P06	FC5	37.000000	0.000189222002518
P06	FC5	38.000000	0.00578279839829
P06	FC5	39.000000	0.000997925642878
P06	FC5	40.000000	0.00131644704379
P06	FC5	41.000000	0.00185934896581
P06	FC5	42.000000	0.00422769924626
P06	FC5	43.000000	0.000399146927521
P06	FC5	44.000000	0.000325206114212
P06	FC5	45.000000	1.72991076397e-06
P06	FC5	46.000000	0.000894373515621
P06	FC5	47.000000	0.000727598497178
P06	FC5	48.000000	0.00128034106456
P06	FC5	49.000000	0.00102793739643
P06	FC5	50.000000	2.86585436697e-05
P06	FC5	51.000000	8.10290293884e-05
P06	FC5	52.000000	1.78261761903e-05
P06	FC5	53.000000	0.00048204662744
P06	FC5	54.000000	0.000527475262061
P06	FC5	55.000000	8.23900118121e-05
P06	FC5	56.000000	0.000118958887469
P06	FC5	57.000000	0.000173095773789
P06	FC5	58.000000	0.000136912654852
P06	FC5	59.000000	5.89921510254e-05
P06	FC5	60.000000	0.000143571116496
P06	FC5	61.000000	0.00023642956512
P06	FC5	62.000000	1.31177748699e-05
P06	FC5	63.000000	8.11730133137e-05
P06	FC5	64.000000	5.50781078346e-05
P06	FC5	65.000000	8.50662399898e-06
P06	FC5	66.000000	4.33021814388e-05
P06	FC5	67.000000	0.000210164813325
P06	FC5	68.000000	0.000655350391753
P06	FC5	69.000000	9.10583767109e-05
P06	FC5	70.000000	0.000251453340752
P06	FC5	71.000000	0.000372616428649
P06	FC5	72.000000	0.000349911104422
P06	FC5	73.000000	0.000921223196201
P06	FC5	74.000000	7.47344020056e-05
P06	FC5	75.000000	0.00138523627538
P06	FC5	76.000000	0.00161236093845
P06	FC5	77.000000	0.000673693371937
P06	FC5	78.000000	9.97658935376e-05
P06	FC5	79.000000	0.000143514553201
P06	FC5	80.000000	1.57443628268e-05
P06	CP5	1.000000	0.413394540548
P06	CP5	2.000000	0.124111622572
P06	CP5	3.000000	0.00947934947908
P06	CP5	4.000000	0.000454264896689
P06	CP5	5.000000	0.00621953280643
P06	CP5	6.000000	0.0144064724445
P06	CP5	7.000000	0.017609288916
P06	CP5	8.000000	0.00976733490825
P06	CP5	9.000000	0.00734508223832
P06	CP5	10.000000	0.00172586820554
P06	CP5	11.000000	0.00312821916305
P06	CP5	12.000000	0.000595946388785
P06	CP5	13.000000	0.0010163258994
P06	CP5	14.000000	0.00193026289344
P06	CP5	15.000000	0.00355491042137
P06	CP5	16.000000	0.00554895028472
P06	CP5	17.000000	0.00801774673164
P06	CP5	18.000000	0.000657767872326
P06	CP5	19.000000	0.00117192824837
P06	CP5	20.000000	0.000532881764229
P06	CP5	21.000000	0.000654288800433
P06	CP5	22.000000	0.00301945349202
P06	CP5	23.000000	0.00730109633878
P06	CP5	24.000000	0.00103815307375
P06	CP5	25.000000	0.00044652048382
P06	CP5	26.000000	0.000610344111919
P06	CP5	27.000000	0.00021341489628
P06	CP5	28.000000	0.000505767122377
P06	CP5	29.000000	0.000425831385655
P06	CP5	30.000000	2.11357510125e-05
P06	CP5	31.000000	6.081988613e-05
P06	CP5	32.000000	0.000172917396412
P06	CP5	33.000000	0.00061977567384
P06	CP5	34.000000	0.00118080095854
P06	CP5	35.000000	0.000946082291193
P06	CP5	36.000000	0.000606017012615
P06	CP5	37.000000	0.000324248685502
P06	CP5	38.000000	0.00042180143646
P06	CP5	39.000000	0.00131866289303
P06	CP5	40.000000	0.000534478691407
P06	CP5	41.000000	0.000357422861271
P06	CP5	42.000000	0.000400441873353
P06	CP5	43.000000	0.000119169577374
P06	CP5	44.000000	0.000435835303506
P06	CP5	45.000000	0.000501462491229
P06	CP5	46.000000	0.000323078798829
P06	CP5	47.000000	0.000812198908534
P06	CP5	48.000000	0.000196910550585
P06	CP5	49.000000	9.51866968535e-05
P06	CP5	50.000000	0.000250096258242
P06	CP5	51.000000	0.000250153971137
P06	CP5	52.000000	9.68916647253e-05
P06	CP5	53.000000	0.000212461251067
P06	CP5	54.000000	5.33132297278e-05
P06	CP5	55.000000	1.27817975226e-05
P06	CP5	56.000000	4.80597809656e-05
P06	CP5	57.000000	0.000223694383749
P06	CP5	58.000000	6.57701093587e-05
P06	CP5	59.000000	4.80937887914e-05
P06	CP5	60.000000	0.000163599659572
P06	CP5	61.000000	0.000149814688484
P06	CP5	62.000000	0.000763477466535
P06	CP5	63.000000	0.00122318672948
P06	CP5	64.000000	0.000233249054872
P06	CP5	65.000000	0.00069241062738
P06	CP5	66.000000	0.000684178899974
P06	CP5	67.000000	6.28863053862e-05
P06	CP5	68.000000	0.000467782170745
P06	CP5	69.000000	9.93210051092e-05
P06	CP5	70.000000	0.000462834868813
P06	CP5	71.000000	0.000205096075661
P06	CP5	72.000000	4.13962225139e-05
P06	CP5	73.000000	0.000106985316961
P06	CP5	74.000000	2.52078480116e-05
P06	CP5	75.000000	5.35590479558e-05
P06	CP5	76.000000	2.13201274164e-05
P06	CP5	77.000000	0.000305191701045
P06	CP5	78.000000	6.14095042692e-05
P06	CP5	79.000000	0.000260479166172
P06	CP5	80.000000	0.000208682802622
P06	T7	1.000000	0.130680128932
P06	T7	2.000000	0.0970451384783
P06	T7	3.000000	0.0452607832849
P06	T7	4.000000	0.005209016148
P06	T7	5.000000	0.0116652110592
P06	T7	6.000000	0.00112965225708
P06	T7	7.000000	0.0124968597665
P06	T7	8.000000	0.0118776205927
P06	T7	9.000000	0.00942863337696
P06	T7	10.000000	0.00726529583335
P06	T7	11.000000	0.000291345088044
P06	T7	12.000000	4.26263395639e-05
P06	T7	13.000000	0.00347203272395
P06	T7	14.000000	0.0111681064591
P06	T7	15.000000	0.0022745130118
P06	T7	16.000000	0.00143271451816
P06	T7	17.000000	0.000319778744597
P06	T7	18.000000	0.00423956010491
P06	T7	19.000000	0.0100947106257
P06	T7	20.000000	0.00600961176679
P06	T7	21.000000	0.00950301066041
P06	T7	22.000000	0.0330979563296
P06	T7	23.000000	0.0175962653011
P06	T7	24.000000	0.00262321648188
P06	T7	25.000000	0.00192643038463
P06	T7	26.000000	0.00234556943178
P06	T7	27.000000	0.000636443437543
P06	T7	28.000000	0.000731296138838
P06	T7	29.000000	0.00267140520737
P06	T7	30.000000	0.001586668659
P06	T7	31.000000	0.00415058154613
P06	T7	32.000000	0.00244042393751
P06	T7	33.000000	0.00246377987787
P06	T7	34.000000	0.000796276959591
P06	T7	35.000000	0.00460565788671
P06	T7	36.000000	0.00492003466934
P06	T7	37.000000	0.00260170944966
P06	T7	38.000000	0.00100034417119
P06	T7	39.000000	0.000660184537992
P06	T7	40.000000	0.00137481046841
P06	T7	41.000000	7.38087474019e-05
P06	T7	42.000000	0.000386120460462
P06	T7	43.000000	0.000964423117694
P06	T7	44.000000	0.000573146389797
P06	T7	45.000000	0.00346933305264
P06	T7	46.000000	0.00293635227717
P06	T7	47.000000	0.000291007076157
P06	T7	48.000000	0.000803204078693
P06	T7	49.000000	0.00289539038204
P06	T7	50.000000	0.00102777557913
P06	T7	51.000000	0.000628232664894
P06	T7	52.000000	0.000566384522244
P06	T7	53.000000	2.25252661039e-05
P06	T7	54.000000	0.000918797159102
P06	T7	55.000000	0.000764186261222
P06	T7	56.000000	0.000146658305312
P06	T7	57.000000	8.54951285874e-05
P06	T7	58.000000	0.000774797343183
P06	T7	59.000000	0.000221324458835
P06	T7	60.000000	3.08267931359e-06
P06	T7	61.000000	0.000405777769629
P06	T7	62.000000	0.000593557022512
P06	T7	63.000000	0.000422146666097
P06	T7	64.000000	0.000345481414115
P06	T7	65.000000	0.000301648222376
P06	T7	66.000000	0.000552318175323
P06	T7	67.000000	1.31009855977e-05
P06	T7	68.000000	0.000719936506357
P06	T7	69.000000	0.000107371612103
P06	T7	70.000000	0.000275107333437
P06	T7	71.000000	0.000521712296177
P06	T7	72.000000	0.000235183222685
P06	T7	73.000000	0.000338010984706
P06	T7	74.000000	0.00222154823132
P06	T7	75.000000	0.00146565795876
P06	T7	76.000000	0.000792488048319
P06	T7	77.000000	0.000287030852633
P06	T7	78.000000	0.000426706392318
P06	T7	79.000000	0.000314541655825
P06	T7	80.000000	0.000372652226361
P06	P7	1.000000	2.2295229435
P06	P7	2.000000	0.628793239594
P06	P7	3.000000	0.0627863183618
P06	P7	4.000000	0.0212823431939
P06	P7	5.000000	0.020035116002
P06	P7	6.000000	0.0168452188373
P06	P7	7.000000	0.0427999608219
P06	P7	8.000000	0.0399833619595
P06	P7	9.000000	0.030002059415
P06	P7	10.000000	0.000296429847367
P06	P7	11.000000	0.00631566299126
P06	P7	12.000000	0.00589315174147
P06	P7	13.000000	0.0151883736253
P06	P7	14.000000	0.0129760354757
P06	P7	15.000000	0.00175169564318
P06	P7	16.000000	0.0216129068285
P06	P7	17.000000	0.0126096168533
P06	P7	18.000000	0.00907608307898
P06	P7	19.000000	0.00607314240187
P06	P7	20.000000	0.00247645680793
P06	P7	21.000000	0.00126725225709
P06	P7	22.000000	0.000828386750072
P06	P7	23.000000	0.00859832763672
P06	P7	24.000000	0.00608778372407
P06	P7	25.000000	0.00130272225942
P06	P7	26.000000	0.000873995246366
P06	P7	27.000000	0.000346698128851
P06	P7	28.000000	0.000545403570868
P06	P7	29.000000	0.00464121345431
P06	P7	30.000000	0.00611694157124
P06	P7	31.000000	0.00112052587792
P06	P7	32.000000	0.000177781053935
P06	P7	33.000000	0.00106619519647
P06	P7	34.000000	0.00309334462509
P06	P7	35.000000	0.00635839812458
P06	P7	36.000000	0.00597105175257
P06	P7	37.000000	0.000826059782412
P06	P7	38.000000	0.00144400505815
P06	P7	39.000000	0.00220237043686
P06	P7	40.000000	0.00156024459284
P06	P7	41.000000	0.00324359675869
P06	P7	42.000000	0.00151375890709
P06	P7	43.000000	0.00141118618194
P06	P7	44.000000	0.00131872447673
P06	P7	45.000000	0.00099319871515
P06	P7	46.000000	0.0012322072871
P06	P7	47.000000	0.00116990879178
P06	P7	48.000000	0.000969961984083
P06	P7	49.000000	4.71221283078e-05
P06	P7	50.000000	0.00339779979549
P06	P7	51.000000	0.00157602166291
P06	P7	52.000000	0.00119741691742
P06	P7	53.000000	0.000910838251002
P06	P7	54.000000	0.000148045583046
P06	P7	55.000000	2.99781404465e-05
P06	P7	56.000000	0.000697185809258
P06	P7	57.000000	0.00176208280027
P06	P7	58.000000	0.000986304832622
P06	P7	59.000000	0.000141208351124
P06	P7	60.000000	0.00040617963532
P06	P7	61.000000	0.000277740909951
P06	P7	62.000000	2.88811679638e-05
P06	P7	63.000000	7.01680692146e-05
P06	P7	64.000000	0.000124490150483
P06	P7	65.000000	0.00126787007321
P06	P7	66.000000	0.00094786338741
P06	P7	67.000000	0.000968541542534
P06	P7	68.000000	0.000732398941182
P06	P7	69.000000	0.000403095793445
P06	P7	70.000000	0.000637120916508
P06	P7	71.000000	0.000485048163682
P06	P7	72.000000	7.40848190617e-05
P06	P7	73.000000	3.13042005473e-06
P06	P7	74.000000	6.46836924716e-05
P06	P7	75.000000	7.22111872165e-05
P06	P7	76.000000	8.70700605446e-05
P06	P7	77.000000	0.000198055044166
P06	P7	78.000000	0.000102516511106
P06	P7	79.000000	3.20242797898e-05
P06	P7	80.000000	2.45196179094e-06
P07	P8	1.000000	1.69169235229
P07	P8	2.000000	0.262434244156
P07	P8	3.000000	0.079597838223
P07	P8	4.000000	0.06781257689
P07	P8	5.000000	0.0313270278275
P07	P8	6.000000	0.0159034579992
P07	P8	7.000000	0.00871106050909
P07	P8	8.000000	0.0103967292234
P07	P8	9.000000	0.0202010422945
P07	P8	10.000000	0.011456659995
P07	P8	11.000000	0.0123747307807
P07	P8	12.000000	0.00236668018624
P07	P8	13.000000	0.00256736320443
P07	P8	14.000000	0.0107667557895
P07	P8	15.000000	0.00245224731043
P07	P8	16.000000	0.0025376835838
P07	P8	17.000000	0.00107175158337
P07	P8	18.000000	0.000255199760431
P07	P8	19.000000	0.00216406770051
P07	P8	20.000000	0.00339553225785
P07	P8	21.000000	0.00168643158395
P07	P8	22.000000	0.000259687076323
P07	P8	23.000000	0.000518098822795
P07	P8	24.000000	0.00105497264303
P07	P8	25.000000	4.07132574765e-05
P07	P8	26.000000	0.000176281420863
P07	P8	27.000000	0.000391152687371
P07	P8	28.000000	0.000327688438119
P07	P8	29.000000	0.000236704552663
P07	P8	30.000000	0.000103686666989
P07	P8	31.000000	0.000117716343084
P07	P8	32.000000	0.000806886237115
P07	P8	33.000000	6.46370099275e-05
P07	P8	34.000000	0.000241967965849
P07	P8	35.000000	0.000204615324037
P07	P8	36.000000	0.000366035586921
P07	P8	37.000000	0.000497878936585
P07	P8	38.000000	0.000341049191775
P07	P8	39.000000	4.89582998853e-05
P07	P8	40.000000	1.412214624e-05
P07	P8	41.000000	0.000154816778377
P07	P8	42.000000	0.000399124866817
P07	P8	43.000000	0.000235331564909
P07	P8	44.000000	0.000262524321442
P07	P8	45.000000	0.000386271043681
P07	P8	46.000000	0.000178217786015
P07	P8	47.000000	0.000122931276564
P07	P8	48.000000	3.34527030645e-05
P07	P8	49.000000	0.000165729274158
P07	P8	50.000000	1.3846031834e-05
P07	P8	51.000000	0.000122842990095
P07	P8	52.000000	8.28566553537e-05
P07	P8	53.000000	6.11103605479e-05
P07	P8	54.000000	0.000149037849042
P07	P8	55.000000	0.00012165759108
P07	P8	56.000000	0.00013866808149
P07	P8	57.000000	4.76435816381e-05
P07	P8	58.000000	8.62801152834e-06
P07	P8	59.000000	7.56171866669e-05
P07	P8	60.000000	0.000174297005287
P07	P8	61.000000	0.000381534569897
P07	P8	62.000000	0.000508860859554
P07	P8	63.000000	0.000398527161451
P07	P8	64.000000	0.000215657462832
P07	P8	65.000000	3.5502584069e-05
P07	P8	66.000000	0.000506132375449
P07	P8	67.000000	0.000191265222384
P07	P8	68.000000	0.000179509283043
P07	P8	69.000000	7.74291693233e-05
P07	P8	70.000000	6.30002396065e-05
P07	P8	71.000000	8.85559438757e-06
P07	P8	72.000000	4.27658051194e-05
P07	P8	73.000000	0.000240642373683
P07	P8	74.000000	6.16673059994e-05
P07	P8	75.000000	2.89382278424e-05
P07	P8	76.000000	2.32912498177e-05
P07	P8	77.000000	5.74791192776e-05
P07	P8	78.000000	0.00010909242701
P07	P8	79.000000	6.94467744324e-05
P07	P8	80.000000	0.00018370768521
P07	T8	1.000000	0.0754999965429
P07	T8	2.000000	0.000630666909274
P07	T8	3.000000	0.00749067915604
P07	T8	4.000000	0.00294155534357
P07	T8	5.000000	0.0103231035173
P07	T8	6.000000	0.00165851204656
P07	T8	7.000000	0.00199449225329
P07	T8	8.000000	0.0045208199881
P07	T8	9.000000	0.00378395640291
P07	T8	10.000000	0.00359839107841
P07	T8	11.000000	0.00112431962043
P07	T8	12.000000	0.00717475963756
P07	T8	13.000000	0.0104800863191
P07	T8	14.000000	0.0018238745397
P07	T8	15.000000	0.00314496341161
P07	T8	16.000000	0.00275198370218
P07	T8	17.000000	0.00196167826653
P07	T8	18.000000	0.000648196437396
P07	T8	19.000000	0.0021322411485
P07	T8	20.000000	0.00114973494783
P07	T8	21.000000	0.00136851146817
P07	T8	22.000000	0.000527684518602
P07	T8	23.000000	0.000397490395699
P07	T8	24.000000	0.000202734503546
P07	T8	25.000000	0.000292592507321
P07	T8	26.000000	0.000249511591392
P07	T8	27.000000	0.00106530194171
P07	T8	28.000000	0.00154720619321
P07	T8	29.000000	0.00119145493954
P07	T8	30.000000	0.00325133651495
P07	T8	31.000000	0.00252178288065
P07	T8	32.000000	0.0015438637929
P07	T8	33.000000	0.00122051686049
P07	T8	34.000000	0.00224774936214
P07	T8	35.000000	0.00150086707436
P07	T8	36.000000	0.00040135384188
P07	T8	37.000000	0.000218328917981
P07	T8	38.000000	0.000157836315338
P07	T8	39.000000	0.000259219086729
P07	T8	40.000000	0.00103231205139
P07	T8	41.000000	0.000804777664598
P07	T8	42.000000	0.000109661275928
P07	T8	43.000000	0.000245147733949
P07	T8	44.000000	0.000252498401096
P07	T8	45.000000	9.91522247205e-05
P07	T8	46.000000	1.04975251816e-05
P07	T8	47.000000	0.000271384255029
P07	T8	48.000000	0.000106221610622
P07	T8	49.000000	4.71533239761e-05
P07	T8	50.000000	6.38955634713e-06
P07	T8	51.000000	6.32782030152e-05
P07	T8	52.000000	0.000305128778564
P07	T8	53.000000	0.000580693595111
P07	T8	54.000000	0.000898242054973
P07	T8	55.000000	0.000220659843762
P07	T8	56.000000	6.17398836766e-05
P07	T8	57.000000	4.66497403977e-05
P07	T8	58.000000	0.00015929035726
P07	T8	59.000000	3.4769949707e-05
P07	T8	60.000000	1.13284340841e-05
P07	T8	61.000000	0.000137191615067
P07	T8	62.000000	4.67342142656e-05
P07	T8	63.000000	0.000131979279104
P07	T8	64.000000	0.00029586837627
P07	T8	65.000000	0.000208153083804
P07	T8	66.000000	0.000183171476237
P07	T8	67.000000	0.000102457386674
P07	T8	68.000000	1.19644946608e-05
P07	T8	69.000000	7.87541357568e-05
P07	T8	70.000000	0.000111112873128
P07	T8	71.000000	0.000158194670803
P07	T8	72.000000	0.000248208438279
P07	T8	73.000000	6.93526380928e-05
P07	T8	74.000000	6.26499968348e-06
P07	T8	75.000000	0.000117747258628
P07	T8	76.000000	0.000397467432776
P07	T8	77.000000	0.000258744577877
P07	T8	78.000000	0.000287504517473
P07	T8	79.000000	0.000171540857991
P07	T8	80.000000	4.39178402303e-05
P07	CP6	1.000000	0.0935831218958
P07	CP6	2.000000	0.0123853553087
P07	CP6	3.000000	0.0199194531888
P07	CP6	4.000000	0.0244717951864
P07	CP6	5.000000	0.00777461891994
P07	CP6	6.000000	0.000189582642633
P07	CP6	7.000000	0.00249073700979
P07	CP6	8.000000	0.00358535419218
P07	CP6	9.000000	0.00878952257335
P07	CP6	10.000000	0.00635991757736
P07	CP6	11.000000	0.01064668037
P07	CP6	12.000000	0.00555855501443
P07	CP6	13.000000	0.00146401417442
P07	CP6	14.000000	0.000457485730294
P07	CP6	15.000000	0.00172760500573
P07	CP6	16.000000	0.00351029448211
P07	CP6	17.000000	0.00345391477458
P07	CP6	18.000000	0.00115982454736
P07	CP6	19.000000	0.000475684239063
P07	CP6	20.000000	0.000655168027151
P07	CP6	21.000000	0.000997245078906
P07	CP6	22.000000	0.000141960103065
P07	CP6	23.000000	0.000815887120552
P07	CP6	24.000000	0.000797112239525
P07	CP6	25.000000	0.00028010213282
P07	CP6	26.000000	0.000720659503713
P07	CP6	27.000000	0.000360892096069
P07	CP6	28.000000	2.00567592401e-05
P07	CP6	29.000000	8.42091540108e-05
P07	CP6	30.000000	7.12199152986e-06
P07	CP6	31.000000	3.36571138178e-05
P07	CP6	32.000000	5.62688001082e-05
P07	CP6	33.000000	0.00014875290799
P07	CP6	34.000000	3.86089304811e-05
P07	CP6	35.000000	0.000134964953759
P07	CP6	36.000000	0.000309225375531
P07	CP6	37.000000	8.31459601613e-06
P07	CP6	38.000000	0.000347622903064
P07	CP6	39.000000	2.56919411186e-05
P07	CP6	40.000000	0.000103893857158
P07	CP6	41.000000	6.76990821376e-05
P07	CP6	42.000000	9.01411185623e-05
P07	CP6	43.000000	0.000108423773781
P07	CP6	44.000000	5.13240847795e-05
P07	CP6	45.000000	8.49491843837e-05
P07	CP6	46.000000	0.000143066659803
P07	CP6	47.000000	0.00010830971587
P07	CP6	48.000000	0.000106368781417
P07	CP6	49.000000	7.25566205801e-05
P07	CP6	50.000000	1.09574484668e-05
P07	CP6	51.000000	2.44005132117e-05
P07	CP6	52.000000	1.2946611605e-05
P07	CP6	53.000000	4.49575090897e-05
P07	CP6	54.000000	5.20623798366e-05
P07	CP6	55.000000	7.03930927557e-05
P07	CP6	56.000000	3.61328602594e-05
P07	CP6	57.000000	4.4250054998e-06
P07	CP6	58.000000	2.37297736021e-05
P07	CP6	59.000000	1.76411288066e-06
P07	CP6	60.000000	2.03963882086e-05
P07	CP6	61.000000	0.000146714737639
P07	CP6	62.000000	0.000268776289886
P07	CP6	63.000000	0.000136245362228
P07	CP6	64.000000	7.93187282397e-05
P07	CP6	65.000000	8.75335608725e-05
P07	CP6	66.000000	1.87148489204e-05
P07	CP6	67.000000	0.000141334632644
P07	CP6	68.000000	3.85105049645e-05
P07	CP6	69.000000	0.000105375605926
P07	CP6	70.000000	0.000193133644643
P07	CP6	71.000000	3.94033158955e-05
P07	CP6	72.000000	3.19686614603e-06
P07	CP6	73.000000	6.9002075179e-05
P07	CP6	74.000000	0.000114790484076
P07	CP6	75.000000	1.08375388663e-05
P07	CP6	76.000000	3.14631470246e-05
P07	CP6	77.000000	2.19341491174e-05
P07	CP6	78.000000	9.48673005041e-06
P07	CP6	79.000000	2.03713861993e-05
P07	CP6	80.000000	6.70709596307e-06
P07	FC6	1.000000	0.0708513483405
P07	FC6	2.000000	0.00039238051977
P07	FC6	3.000000	0.00960810016841
P07	FC6	4.000000	0.00332524999976
P07	FC6	5.000000	0.00953612010926
P07	FC6	6.000000	0.00123689044267
P07	FC6	7.000000	0.00167908635922
P07	FC6	8.000000	0.00292951613665
P07	FC6	9.000000	0.00318676163442
P07	FC6	10.000000	0.00289077823982
P07	FC6	11.000000	9.98652903945e-05
P07	FC6	12.000000	0.00289413658902
P07	FC6	13.000000	0.00781579595059
P07	FC6	14.000000	0.00160578172654
P07	FC6	15.000000	0.00292662438005
P07	FC6	16.000000	0.000921909755562
P07	FC6	17.000000	0.00181357352994
P07	FC6	18.000000	0.000532704638317
P07	FC6	19.000000	0.00157999701332
P07	FC6	20.000000	0.000583853630815
P07	FC6	21.000000	8.10302299215e-05
P07	FC6	22.000000	6.63594109938e-05
P07	FC6	23.000000	0.000655157025903
P07	FC6	24.000000	0.000415194575908
P07	FC6	25.000000	0.000280495849438
P07	FC6	26.000000	0.000437844078988
P07	FC6	27.000000	0.00240265741013
P07	FC6	28.000000	0.00265967543237
P07	FC6	29.000000	0.00246508186683
P07	FC6	30.000000	0.00503859017044
P07	FC6	31.000000	0.00243989890441
P07	FC6	32.000000	0.000822045607492
P07	FC6	33.000000	0.000998981180601
P07	FC6	34.000000	0.00204922095872
P07	FC6	35.000000	0.00160391617101
P07	FC6	36.000000	0.000887479283847
P07	FC6	37.000000	0.000663061917294
P07	FC6	38.000000	0.000254364393186
P07	FC6	39.000000	0.000100011639006
P07	FC6	40.000000	0.000235310624703
P07	FC6	41.000000	0.000156989466632
P07	FC6	42.000000	0.000201921298867
P07	FC6	43.000000	0.000311282405164
P07	FC6	44.000000	0.00061022414593
P07	FC6	45.000000	0.000333088508341
P07	FC6	46.000000	0.000375000643544
P07	FC6	47.000000	0.000840174383484
P07	FC6	48.000000	0.000134514659294
P07	FC6	49.000000	2.79202795355e-05
P07	FC6	50.000000	7.32065309421e-05
P07	FC6	51.000000	0.000153683373355
P07	FC6	52.000000	0.000268801435595
P07	FC6	53.000000	0.000296984188026
P07	FC6	54.000000	0.000484075018903
P07	FC6	55.000000	0.000179647962796
P07	FC6	56.000000	0.000290980417049
P07	FC6	57.000000	0.000150362349814
P07	FC6	58.000000	4.1624676669e-05
P07	FC6	59.000000	5.59083237022e-05
P07	FC6	60.000000	1.89708898688e-05
P07	FC6	61.000000	1.37868310048e-05
P07	FC6	62.000000	3.35004915542e-05
P07	FC6	63.000000	0.000382680736948
P07	FC6	64.000000	0.000621841812972
P07	FC6	65.000000	0.000282454711851
P07	FC6	66.000000	5.51579942112e-05
P07	FC6	67.000000	0.000209250545595
P07	FC6	68.000000	0.000121790981211
P07	FC6	69.000000	7.00812961441e-05
P07	FC6	70.000000	4.01958750444e-05
P07	FC6	71.000000	1.58980328706e-05
P07	FC6	72.000000	3.0638770113e-05
P07	FC6	73.000000	3.60964877473e-05
P07	FC6	74.000000	0.000686697778292
P07	FC6	75.000000	0.000698605028447
P07	FC6	76.000000	0.000229406199651
P07	FC6	77.000000	2.2495545636e-05
P07	FC6	78.000000	5.39870188732e-06
P07	FC6	79.000000	0.000124163008877
P07	FC6	80.000000	0.000214568150113
P07	F8	1.000000	0.277454644442
P07	F8	2.000000	0.0666007623076
P07	F8	3.000000	0.000724428275134
P07	F8	4.000000	0.0200149845332
P07	F8	5.000000	0.0453207939863
P07	F8	6.000000	0.0078977253288
P07	F8	7.000000	0.00460313213989
P07	F8	8.000000	0.00792094506323
P07	F8	9.000000	0.000582660199143
P07	F8	10.000000	0.00259054731578
P07	F8	11.000000	0.0097342999652
P07	F8	12.000000	0.00710860779509
P07	F8	13.000000	0.00142252829392
P07	F8	14.000000	0.00861325766891
P07	F8	15.000000	0.0155840925872
P07	F8	16.000000	0.0240453220904
P07	F8	17.000000	0.0129052354023
P07	F8	18.000000	8.79417930264e-05
P07	F8	19.000000	0.00292918435298
P07	F8	20.000000	0.0044281068258
P07	F8	21.000000	0.00126010307577
P07	F8	22.000000	0.00127616233658
P07	F8	23.000000	0.00277764629573
P07	F8	24.000000	0.0014843220124
P07	F8	25.000000	0.00139147008304
P07	F8	26.000000	0.00146998185664
P07	F8	27.000000	0.00135919603053
P07	F8	28.000000	0.00143218389712
P07	F8	29.000000	0.00169411569368
P07	F8	30.000000	0.00259436829947
P07	F8	31.000000	0.0045975856483
P07	F8	32.000000	0.00411392655224
P07	F8	33.000000	0.00294602173381
P07	F8	34.000000	0.00103247642983
P07	F8	35.000000	0.000245815812377
P07	F8	36.000000	1.34568936119e-05
P07	F8	37.000000	0.000798227149062
P07	F8	38.000000	0.000496464490425
P07	F8	39.000000	0.000362060411135
P07	F8	40.000000	0.00130112806801
P07	F8	41.000000	0.000123663368868
P07	F8	42.000000	0.000923915824387
P07	F8	43.000000	0.000364385545254
P07	F8	44.000000	0.000350196933141
P07	F8	45.000000	8.15344537841e-05
P07	F8	46.000000	0.000583938090131
P07	F8	47.000000	0.00112232088577
P07	F8	48.000000	3.61959137081e-05
P07	F8	49.000000	0.000353988521965
P07	F8	50.000000	0.000322736537782
P07	F8	51.000000	7.60978582548e-05
P07	F8	52.000000	2.69130323431e-05
P07	F8	53.000000	4.30610725743e-06
P07	F8	54.000000	0.00024683601805
P07	F8	55.000000	0.000320060935337
P07	F8	56.000000	0.000553047750145
P07	F8	57.000000	0.000268938601948
P07	F8	58.000000	0.000215048421524
P07	F8	59.000000	0.000273762911092
P07	F8	60.000000	2.49763106694e-05
P07	F8	61.000000	0.000182478965144
P07	F8	62.000000	0.000675002054777
P07	F8	63.000000	0.00146159261931
P07	F8	64.000000	0.00126736832317
P07	F8	65.000000	0.000775151071139
P07	F8	66.000000	0.00038765676436
P07	F8	67.000000	0.00022732692014
P07	F8	68.000000	0.000339775870088
P07	F8	69.000000	0.000215055479202
P07	F8	70.000000	0.000623508996796
P07	F8	71.000000	0.00057076162193
P07	F8	72.000000	0.00038394035073
P07	F8	73.000000	0.000380979530746
P07	F8	74.000000	0.000509754871018
P07	F8	75.000000	0.000455349509139
P07	F8	76.000000	0.000306235859171
P07	F8	77.000000	0.000540847657248
P07	F8	78.000000	0.000498572771903
P07	F8	79.000000	9.96358066914e-05
P07	F8	80.000000	1.95485517906e-05
P07	F4	1.000000	0.576681911945
P07	F4	2.000000	0.20027038455
P07	F4	3.000000	0.00251997984014
P07	F4	4.000000	0.0202798824757
P07	F4	5.000000	0.0060347057879
P07	F4	6.000000	0.0153654711321
P07	F4	7.000000	0.0132836177945
P07	F4	8.000000	0.00472213281319
P07	F4	9.000000	0.00435175420716
P07	F4	10.000000	0.0116375572979
P07	F4	11.000000	0.00969168264419
P07	F4	12.000000	0.00573849398643
P07	F4	13.000000	0.00397379603237
P07	F4	14.000000	0.000505409494508
P07	F4	15.000000	0.00301704765297
